x,y,z,yaw,pitch,roll,action
-4024.0,7710.0,9041.0,-39.831123,-30.384346,-9.80668,Neutral
-4168.0,6123.0,9457.0,-36.087925,-29.237288,-10.521025,Neutral
-3842.0,3902.0,10036.0,-31.716198,-28.405767,-11.023384,Neutral
-1480.0,825.0,10015.0,-29.954411,-27.408728,-11.662663,Neutral
-1851.0,-2726.0,9193.0,-28.002171,-27.13101,-11.526139,Neutral
-1979.0,-5272.0,8375.0,-26.586096,-27.056498,-10.564572,Neutral
-1009.0,-4916.0,8443.0,-24.816271,-26.825115,-9.917313,Neutral
1478.0,-3507.0,8509.0,-23.750668,-26.323309,-9.86464,Neutral
2647.0,-2451.0,8901.0,-22.232306,-26.042063,-10.38873,Neutral
1763.0,-1697.0,8563.0,-21.331173,-25.681219,-11.180419,Neutral
1347.0,-2097.0,8157.0,-20.503597,-25.206995,-11.29044,Neutral
445.0,-762.0,8450.0,-20.233383,-24.101782,-10.856312,Neutral
513.0,1537.0,8579.0,-20.053089,-23.3734,-10.534244,Neutral
83.0,4432.0,8998.0,-19.609686,-22.53088,-10.599386,Neutral
-471.0,5439.0,9293.0,-18.432079,-21.917532,-10.739379,Neutral
-209.0,4909.0,9612.0,-17.655416,-20.640955,-10.642305,Neutral
-632.0,3112.0,9924.0,-16.879658,-19.708256,-10.315243,Neutral
-1838.0,-2016.0,10733.0,-16.606285,-18.326385,-9.440757,Neutral
-2164.0,-5286.0,10960.0,-16.647278,-17.358246,-8.706822,Neutral
-3021.0,-8584.0,11100.0,-17.082449,-16.023752,-7.912599,Neutral
-3086.0,-9118.0,11024.0,-17.749737,-15.261854,-7.676428,Neutral
-2552.0,-7527.0,11170.0,-17.765011,-13.827355,-7.264013,Neutral
-2911.0,-5473.0,11193.0,-17.017023,-12.639466,-7.130405,Neutral
-3225.0,-5738.0,10438.0,-16.364065,-10.794751,-7.722126,Neutral
-5096.0,-5232.0,9685.0,-15.792212,-9.671886,-8.442044,Neutral
-6619.0,-4604.0,9039.0,-16.056026,-8.272109,-9.311318,Neutral
-5888.0,-3495.0,8631.0,-17.051062,-7.725993,-9.76377,Neutral
-5305.0,-595.0,8426.0,-17.522419,-7.940722,-9.730076,Neutral
-4877.0,1117.0,8027.0,-17.655106,-8.61017,-9.153098,Neutral
-4826.0,2780.0,7636.0,-17.55604,-9.671754,-8.15043,Neutral
-4221.0,2779.0,7147.0,-17.393351,-10.224452,-7.744955,Neutral
-3214.0,1852.0,7019.0,-17.164703,-10.737447,-7.487463,Neutral
-2837.0,327.0,7558.0,-16.790211,-10.90507,-7.458642,Neutral
-3406.0,-3351.0,7918.0,-16.686623,-11.17191,-7.914905,Neutral
-3786.0,-5502.0,8426.0,-16.945063,-11.510292,-8.680523,Neutral
-2944.0,-7241.0,8453.0,-17.436335,-12.419332,-10.455784,Neutral
-2020.0,-6828.0,8588.0,-17.830435,-13.308126,-11.640364,Neutral
-1159.0,-5380.0,9233.0,-17.545723,-14.752007,-12.47345,Neutral
-360.0,-4413.0,9543.0,-17.182667,-15.530863,-12.475438,Neutral
120.0,-4754.0,9144.0,-17.220201,-16.589567,-12.410876,Neutral
436.0,-4511.0,8256.0,-17.60025,-17.214279,-12.261675,Neutral
-361.0,-1570.0,7217.0,-17.959145,-17.705246,-11.689548,Neutral
-862.0,1273.0,7146.0,-18.28904,-17.620848,-11.405114,Neutral
-1238.0,5027.0,7134.0,-18.278885,-16.962004,-11.429263,Neutral
-1517.0,6179.0,7312.0,-18.038137,-16.387094,-11.499784,Neutral
-2059.0,5469.0,7647.0,-17.896339,-15.545472,-11.294084,Neutral
-2338.0,3628.0,8226.0,-17.914736,-15.053112,-10.842037,Neutral
-2376.0,490.0,9311.0,-18.059134,-14.384912,-9.784314,Neutral
-2223.0,-2524.0,10312.0,-18.386923,-13.984597,-9.041512,Neutral
-1961.0,-7181.0,11356.0,-18.635443,-13.362084,-8.221943,Neutral
-2308.0,-10962.0,11786.0,-18.741838,-12.831556,-7.974704,Neutral
-3966.0,-13378.0,11992.0,-18.752935,-11.747176,-8.120307,Neutral
-5265.0,-11844.0,11805.0,-19.00436,-11.025502,-8.69559,Neutral
-5185.0,-8277.0,11050.0,-19.012077,-10.020988,-9.936358,Neutral
-5196.0,-4696.0,10154.0,-18.558754,-9.451999,-10.420784,Neutral
-5866.0,601.0,9530.0,-18.170361,-8.953346,-10.617871,Neutral
-5658.0,2810.0,9271.0,-17.743032,-8.84807,-10.750031,Neutral
-4979.0,4137.0,9103.0,-17.687155,-9.008023,-10.672421,Neutral
-4829.0,3736.0,8788.0,-17.992043,-9.409225,-10.139113,Neutral
-4589.0,3243.0,8696.0,-18.328823,-10.246064,-8.756881,Neutral
-4460.0,2659.0,8691.0,-18.868237,-10.77228,-7.762174,Neutral
-3617.0,1746.0,8417.0,-19.18416,-11.361364,-6.735446,Neutral
-2930.0,1232.0,8683.0,-19.353397,-11.613422,-6.526736,Neutral
-3946.0,-4028.0,9356.0,-19.50927,-11.876923,-6.887532,Neutral
-5173.0,-9379.0,10076.0,-20.398386,-12.084753,-7.539706,Neutral
-4863.0,-12705.0,10459.0,-21.646744,-12.658923,-8.599957,Neutral
-3965.0,-11447.0,10255.0,-23.375814,-13.505301,-9.255341,Neutral
-3910.0,-7902.0,9430.0,-23.703094,-15.223778,-9.836662,Neutral
-3204.0,-4988.0,9076.0,-23.518042,-16.096094,-9.817638,Neutral
-2159.0,-1433.0,8151.0,-23.349585,-16.920565,-9.556209,Neutral
-2397.0,-290.0,7531.0,-23.239025,-17.347847,-9.328156,Neutral
-2215.0,792.0,6543.0,-23.345215,-17.565887,-8.546563,Neutral
-2007.0,1344.0,6325.0,-23.714329,-17.310188,-7.867956,Neutral
-1764.0,1219.0,6632.0,-23.973219,-16.534222,-7.134894,Neutral
-2210.0,-4.0,6724.0,-24.428764,-15.918487,-6.997297,Neutral
-2061.0,-1744.0,7742.0,-24.75635,-15.034292,-7.047359,Neutral
-2283.0,-4388.0,8481.0,-25.374598,-14.502664,-7.039795,Neutral
-3589.0,-10265.0,10020.0,-25.697784,-13.918586,-6.786103,Neutral
-4304.0,-11991.0,10635.0,-26.299383,-13.565554,-6.448524,Neutral
-4529.0,-10414.0,10929.0,-26.628973,-13.165172,-6.37254,Neutral
-5359.0,-7004.0,10437.0,-26.379021,-12.996364,-6.922425,Neutral
-5450.0,-2065.0,9149.0,-25.789192,-12.401887,-8.206327,Neutral
-5890.0,784.0,8528.0,-24.502632,-11.617303,-8.987694,Neutral
-5837.0,2548.0,8116.0,-23.529367,-10.221689,-9.873394,Neutral
-5826.0,2885.0,8027.0,-22.307343,-9.245994,-10.289877,Neutral
-5897.0,1761.0,8381.0,-21.773594,-7.933276,-10.705199,Neutral
-6107.0,509.0,8915.0,-21.389082,-7.226368,-10.901021,Neutral
-6506.0,-2239.0,9318.0,-21.426104,-6.483781,-11.121539,Neutral
-6608.0,-3733.0,9820.0,-21.789177,-6.279048,-11.204556,Neutral
-6624.0,-4851.0,9981.0,-22.083084,-6.425806,-11.06558,Neutral
-5782.0,-4744.0,9773.0,-22.554794,-6.81459,-10.764157,Neutral
-5933.0,-3916.0,9852.0,-22.948858,-7.857348,-9.32383,Neutral
-4713.0,-3400.0,9710.0,-23.145298,-8.827079,-8.150043,Neutral
-4282.0,-2434.0,9112.0,-23.14327,-10.027493,-6.717881,Neutral
-3236.0,-2159.0,9867.0,-23.020792,-10.554742,-5.950427,Neutral
-3869.0,-3324.0,8405.0,-22.925894,-10.779306,-5.377747,Neutral
-3773.0,-3130.0,8033.0,-22.852226,-10.495217,-5.255576,Neutral
-3551.0,-3944.0,8045.0,-22.820166,-9.474534,-5.39429,Neutral
-4133.0,-4200.0,8242.0,-22.918232,-8.872374,-5.743675,Neutral
-4751.0,-5110.0,8825.0,-23.036497,-8.241188,-6.449518,Neutral
-4805.0,-3777.0,9443.0,-23.175228,-7.980158,-6.814612,Neutral
-4865.0,-1935.0,9905.0,-23.106552,-7.854979,-7.102727,Neutral
-4725.0,-1974.0,10203.0,-22.876663,-7.894629,-7.40876,Neutral
-5394.0,-1014.0,10340.0,-22.692446,-8.059283,-7.737743,Neutral
-4801.0,-2336.0,10913.0,-22.615566,-8.315805,-7.831892,Neutral
-4834.0,-3399.0,10722.0,-22.62298,-8.772743,-7.972573,Neutral
-4963.0,-3065.0,9461.0,-22.924713,-9.082166,-7.88945,Neutral
-4613.0,-3593.0,8649.0,-23.323267,-9.259807,-7.837426,Neutral
-5344.0,-4604.0,8252.0,-24.00053,-9.27532,-7.742557,Neutral
-4759.0,-4028.0,7968.0,-24.333673,-9.448688,-7.294791,Neutral
-4835.0,-3546.0,7994.0,-24.667486,-9.538826,-7.116509,Neutral
-4646.0,-2500.0,7625.0,-24.737907,-9.749319,-7.326712,Neutral
-4506.0,-2355.0,7599.0,-24.864105,-9.868513,-7.501827,Neutral
-4775.0,-3601.0,7999.0,-25.022345,-10.16758,-7.877606,Neutral
-4783.0,-3084.0,8493.0,-25.237446,-10.461714,-8.179214,Neutral
-4453.0,-2859.0,8888.0,-25.346693,-11.008204,-8.582059,Neutral
-4424.0,-2387.0,9305.0,-25.571081,-11.467094,-8.915963,Neutral
-4254.0,-2425.0,9686.0,-25.730249,-12.320077,-9.226685,Neutral
-3709.0,-2332.0,9932.0,-25.954418,-12.986428,-9.308966,Neutral
-3611.0,-2510.0,10244.0,-26.001064,-14.092949,-9.270534,Neutral
-3027.0,-2685.0,10339.0,-25.97917,-14.805458,-9.220638,Neutral
-2446.0,-3401.0,10674.0,-25.955812,-15.819862,-9.062707,Neutral
-1997.0,-3864.0,10857.0,-25.798964,-16.522537,-8.888608,Neutral
-1611.0,-4386.0,11457.0,-25.615456,-17.52356,-8.57554,Neutral
-1635.0,-3277.0,11799.0,-25.101145,-18.042309,-8.438119,Neutral
-1128.0,-1451.0,11739.0,-24.686796,-18.352921,-8.581605,Neutral
-1552.0,-2111.0,11400.0,-24.023544,-18.253473,-9.070358,Neutral
-1961.0,-1815.0,10640.0,-23.700779,-17.65917,-9.709181,Neutral
-3297.0,-3522.0,10164.0,-23.503204,-17.043541,-9.631557,Neutral
-3041.0,-1963.0,9369.0,-23.468407,-16.077574,-9.50623,Neutral
-3072.0,869.0,8277.0,-23.65486,-15.43413,-9.780039,Neutral
-3429.0,47.0,7567.0,-24.225456,-14.866606,-11.885911,Neutral
-2892.0,-1045.0,8543.0,-25.953115,-14.819076,-13.62118,Neutral
-5119.0,-2743.0,8094.0,-27.554293,-15.365211,-15.098166,Neutral
-2748.0,-1431.0,9257.0,-29.693256,-15.894068,-15.740669,Neutral
-4589.0,508.0,9174.0,-31.064337,-16.298481,-17.353565,Neutral
-5305.0,407.0,8093.0,-32.820278,-16.607878,-19.013208,Neutral
-5669.0,-820.0,5655.0,-33.849236,-16.219318,-21.100044,Neutral
-5301.0,4.0,4624.0,-34.961632,-15.539021,-21.909554,Neutral
-5993.0,1417.0,3489.0,-35.321804,-14.149045,-22.715645,Neutral
-6157.0,2470.0,3167.0,-35.11013,-13.162869,-23.211449,Neutral
-6359.0,1553.0,3594.0,-34.848232,-11.52245,-23.27998,Neutral
-6333.0,81.0,4141.0,-34.829582,-10.580503,-22.678925,Neutral
-6651.0,-1956.0,5492.0,-35.007336,-9.544911,-20.830137,Neutral
-7481.0,-2624.0,6086.0,-35.22773,-9.061312,-19.288479,Neutral
-7647.0,-2157.0,7235.0,-35.188,-8.412563,-17.277697,Neutral
-6913.0,-1201.0,8151.0,-34.860992,-7.967752,-16.442806,Neutral
-8044.0,-1833.0,8157.0,-34.558575,-7.414552,-15.90743,Neutral
-8410.0,-2322.0,7550.0,-34.120598,-7.094761,-15.763109,Neutral
-7958.0,-1701.0,7386.0,-33.782585,-6.306109,-14.988361,Neutral
-7705.0,-1010.0,6901.0,-33.060608,-5.864328,-14.493881,Neutral
-7836.0,-547.0,6153.0,-32.52626,-5.521012,-14.307907,Neutral
-7802.0,-1133.0,5983.0,-31.811625,-5.336111,-14.270126,Neutral
-7630.0,-1090.0,5794.0,-31.498329,-5.033513,-13.979609,Neutral
-7600.0,-1261.0,5733.0,-31.074076,-4.852159,-13.73874,Neutral
-7787.0,-725.0,5565.0,-30.786903,-4.543972,-13.65034,Neutral
-7443.0,-552.0,5652.0,-30.484335,-4.264976,-13.727514,Neutral
-8005.0,1074.0,5526.0,-30.355734,-3.864595,-14.091928,Neutral
-7114.0,-796.0,5914.0,-30.186932,-3.663514,-14.350508,Neutral
-7426.0,-1607.0,5876.0,-30.150402,-3.359073,-14.461384,Neutral
-7421.0,-1691.0,5906.0,-30.220631,-3.159905,-14.191815,Neutral
-7451.0,-1701.0,5929.0,-30.378443,-2.808484,-13.709643,Neutral
-6998.0,-1156.0,5975.0,-30.615866,-2.661999,-13.392737,Neutral
-7066.0,-1786.0,5868.0,-30.677814,-2.60982,-13.102443,Neutral
-7376.0,-2513.0,6109.0,-30.810213,-2.664342,-13.014113,Neutral
-7515.0,-2493.0,6062.0,-30.949854,-2.732675,-12.718773,Neutral
-7247.0,-2237.0,6348.0,-31.109434,-2.779777,-12.472723,Neutral
-7355.0,-1691.0,6283.0,-31.19762,-2.8696,-12.295053,Neutral
-7320.0,-1590.0,6237.0,-31.304863,-2.968172,-12.304919,Neutral
-7508.0,-1949.0,6115.0,-31.379787,-3.085157,-12.345865,Neutral
-7254.0,-1818.0,6293.0,-31.536057,-3.169727,-12.285958,Neutral
-7088.0,-2130.0,6129.0,-31.663746,-3.400739,-12.10438,Neutral
-7204.0,-1539.0,6071.0,-31.843786,-3.64351,-12.050598,Neutral
-6899.0,-1954.0,6159.0,-31.931425,-3.952351,-12.007575,Neutral
-6622.0,-1987.0,6144.0,-32.067539,-4.180452,-11.994787,Neutral
-6718.0,-2911.0,6415.0,-32.164139,-4.627547,-11.926974,Neutral
-6644.0,-2978.0,6299.0,-32.270767,-4.894681,-11.82223,Neutral
-5694.0,-3594.0,6582.0,-32.262291,-5.179969,-11.601531,Neutral
-2956.0,5594.0,10707.0,-32.067444,-5.341984,-11.571671,Neutral
-7063.0,-2610.0,4753.0,-31.893377,-5.610229,-11.713454,Neutral
-6618.0,-2769.0,6219.0,-31.909935,-5.698248,-11.641707,Neutral
-6378.0,-1329.0,6324.0,-31.926464,-5.006378,-10.580254,Neutral
-6716.0,-1362.0,5925.0,-31.909458,-5.218266,-10.689857,Neutral
-6882.0,-1747.0,5840.0,-31.941402,-5.59443,-10.937883,Neutral
-6810.0,-1781.0,6136.0,-32.072945,-5.799466,-10.815244,Neutral
-7243.0,-2927.0,5962.0,-32.233776,-6.349281,-10.735114,Neutral
-7392.0,-3274.0,5848.0,-32.563602,-6.865981,-10.77986,Neutral
-6290.0,-1350.0,6239.0,-32.744137,-7.892421,-11.069532,Neutral
-5159.0,1328.0,6779.0,-32.896839,-8.952398,-11.820896,Neutral
-4864.0,1255.0,6750.0,-33.066326,-11.182059,-13.963578,Neutral
-3745.0,-1418.0,7020.0,-33.754139,-12.806275,-15.403441,Neutral
-4024.0,-3138.0,6622.0,-34.472614,-15.008901,-16.429047,Neutral
-2819.0,-2297.0,6731.0,-35.224854,-16.433865,-16.396723,Neutral
-1968.0,-725.0,6050.0,-35.463627,-18.417696,-16.336336,Neutral
-1746.0,851.0,5479.0,-35.934731,-19.889923,-16.604296,Neutral
-338.0,-49.0,6056.0,-36.493874,-22.068001,-16.742464,Neutral
-203.0,-1058.0,6637.0,-37.762604,-23.571489,-16.227726,Neutral
-953.0,-2760.0,7902.0,-38.690243,-25.988077,-14.687567,Neutral
-1065.0,-4129.0,8677.0,-39.91415,-27.364973,-13.379755,Neutral
-2105.0,-4865.0,10700.0,-40.513958,-29.017099,-11.658746,Neutral
-777.0,-4722.0,10695.0,-41.163082,-29.970785,-10.954875,Neutral
-761.0,-3415.0,10339.0,-41.523472,-31.149715,-10.786229,Neutral
-626.0,-2832.0,10746.0,-41.786716,-31.746754,-11.334299,Neutral
-1456.0,-2067.0,9764.0,-41.75758,-32.180489,-12.575142,Neutral
-996.0,-502.0,9367.0,-41.651196,-32.138611,-13.617843,Neutral
-1083.0,1167.0,7053.0,-41.580788,-31.708101,-15.701278,Neutral
-911.0,508.0,7673.0,-41.54158,-31.338261,-17.317598,Neutral
-1605.0,-714.0,6619.0,-41.694244,-30.751261,-19.192066,Neutral
-904.0,-1774.0,5966.0,-41.880604,-30.415977,-19.533649,Neutral
-446.0,-2073.0,7516.0,-42.061649,-29.474321,-19.101917,Neutral
-2136.0,610.0,6301.0,-42.314323,-28.697813,-18.829836,Neutral
-2837.0,571.0,5198.0,-42.461697,-26.966473,-19.793058,Neutral
-3722.0,749.0,4730.0,-43.200684,-25.36713,-20.968525,Neutral
-3947.0,1499.0,4039.0,-43.705841,-23.549238,-22.303499,Neutral
-4460.0,1003.0,3313.0,-44.644943,-22.686853,-22.735016,Neutral
-5441.0,118.0,3299.0,-45.479847,-21.775143,-22.512228,Neutral
-6041.0,580.0,2941.0,-46.548733,-21.30612,-22.010847,Neutral
-6093.0,206.0,2927.0,-47.038124,-20.69754,-21.380198,Neutral
-4089.0,-2778.0,8283.0,-22.744741,-29.167953,-14.350415,Neutral
-4160.0,-4702.0,9076.0,-22.214367,-29.507803,-14.449371,Neutral
-3488.0,-4426.0,9244.0,-21.700871,-30.09816,-14.559668,Neutral
-2471.0,-2961.0,9435.0,-20.676851,-30.450537,-14.56818,Neutral
-2028.0,-2147.0,9420.0,-19.908825,-30.768654,-14.526207,Neutral
-1576.0,-855.0,9361.0,-18.797491,-30.825012,-14.509537,Neutral
-1393.0,-185.0,9218.0,-18.094744,-30.740164,-14.493062,Neutral
-932.0,671.0,9115.0,-17.150583,-30.622303,-14.438567,Neutral
-870.0,969.0,9097.0,-16.664053,-30.372322,-14.258832,Neutral
-675.0,955.0,9169.0,-16.233629,-30.191563,-14.084496,Neutral
-457.0,760.0,9105.0,-16.131687,-29.914553,-13.712539,Neutral
-647.0,142.0,9178.0,-16.285038,-29.733072,-13.440706,Neutral
-897.0,-793.0,9066.0,-16.563663,-29.492733,-13.07778,Neutral
-1774.0,-2932.0,9239.0,-17.21666,-29.349915,-12.839343,Neutral
-1956.0,-4297.0,9187.0,-17.755814,-29.163086,-12.540298,Neutral
-2240.0,-5116.0,8995.0,-18.373411,-29.037066,-12.374791,Neutral
-2029.0,-4474.0,8970.0,-18.593309,-28.785437,-12.278629,Neutral
-1590.0,-3331.0,8621.0,-18.650805,-28.563625,-12.314568,Neutral
-1800.0,-2730.0,8450.0,-18.59494,-28.166218,-12.295151,Neutral
-1856.0,-1926.0,8387.0,-18.506079,-27.843384,-12.250073,Neutral
-1965.0,-1616.0,8309.0,-18.445772,-27.391319,-12.198155,Neutral
-2273.0,-1417.0,8488.0,-18.393436,-27.115152,-12.13969,Neutral
-2402.0,-1262.0,8768.0,-18.405191,-26.755766,-12.064814,Neutral
-2556.0,-1143.0,9006.0,-18.517677,-26.566315,-12.029993,Neutral
-3640.0,-1888.0,9098.0,-18.737513,-26.286379,-12.005278,Neutral
-4049.0,-3275.0,8778.0,-19.334143,-26.128531,-12.042394,Neutral
-4091.0,-4284.0,8110.0,-19.693155,-25.910051,-12.120128,Neutral
-3968.0,-4090.0,7569.0,-20.008356,-25.686966,-12.230936,Neutral
-3822.0,-3401.0,7071.0,-20.097048,-25.214064,-12.6111,Neutral
-3769.0,-2160.0,6720.0,-20.158657,-24.88097,-12.921624,Neutral
-3742.0,-1663.0,6715.0,-20.196259,-24.468967,-13.295198,Neutral
-3585.0,-1668.0,6959.0,-20.275608,-24.331001,-13.320768,Neutral
-3427.0,-1523.0,7312.0,-20.353956,-24.323267,-13.054059,Neutral
-3352.0,-1005.0,7813.0,-20.505001,-24.374329,-12.832355,Neutral
-3854.0,-1732.0,8069.0,-20.690752,-24.48035,-12.444325,Neutral
-4068.0,-3104.0,8235.0,-21.01968,-24.579941,-12.165348,Neutral
-3830.0,-3522.0,8459.0,-21.200129,-24.76721,-11.890552,Neutral
-3866.0,-3697.0,8430.0,-21.313988,-24.822683,-11.871721,Neutral
-3886.0,-3478.0,8303.0,-21.314259,-24.736712,-11.975015,Neutral
-3818.0,-3203.0,7979.0,-21.241446,-24.590223,-12.091752,Neutral
-3954.0,-2922.0,7847.0,-21.157558,-24.336966,-12.274847,Neutral
-3996.0,-2878.0,7716.0,-20.982225,-24.1845,-12.370756,Neutral
-4060.0,-2701.0,7719.0,-20.848068,-23.980001,-12.48044,Neutral
-4009.0,-2590.0,7581.0,-20.628971,-23.880718,-12.566328,Neutral
-4224.0,-2541.0,7762.0,-20.492304,-23.792805,-12.656326,Neutral
-4262.0,-2650.0,7968.0,-20.376772,-23.791021,-12.68443,Neutral
-4222.0,-2738.0,8025.0,-20.352325,-23.869129,-12.651199,Neutral
-4043.0,-2275.0,7926.0,-20.282627,-23.936703,-12.592561,Neutral
-3799.0,-1723.0,7966.0,-20.218937,-23.982845,-12.52035,Neutral
-3581.0,-1428.0,7980.0,-20.15243,-23.996185,-12.462802,Neutral
-3481.0,-1398.0,7962.0,-20.153391,-23.989256,-12.407516,Neutral
-3290.0,-2753.0,8133.0,-20.267225,-23.974749,-12.406745,Neutral
-3619.0,-3812.0,7949.0,-20.364775,-23.928595,-12.346373,Neutral
-4253.0,-4903.0,7984.0,-20.665983,-23.867405,-12.367476,Neutral
-3865.0,-4020.0,8228.0,-20.840511,-23.869013,-12.676655,Neutral
-3284.0,-2391.0,8234.0,-20.782356,-23.940647,-12.87788,Neutral
-3059.0,-1435.0,8153.0,-20.597118,-23.997307,-12.840115,Neutral
-2448.0,-851.0,7698.0,-20.200905,-23.954823,-12.663607,Neutral
-2301.0,-470.0,7304.0,-19.820936,-23.781307,-12.692147,Neutral
-2081.0,-212.0,6569.0,-19.162582,-23.558249,-13.120683,Neutral
-2261.0,-1011.0,5807.0,-18.802401,-23.110874,-14.49316,Neutral
-3644.0,-3484.0,4703.0,-18.646006,-22.827278,-15.752602,Neutral
-4706.0,-5146.0,4513.0,-18.760471,-22.749571,-17.937418,Neutral
-3148.0,-5815.0,4573.0,-18.439932,-23.060234,-19.227964,Neutral
-2286.0,-5457.0,4601.0,-17.777399,-23.573942,-20.191927,Neutral
-1987.0,-4778.0,5486.0,-16.61347,-23.652393,-20.401167,Neutral
-2205.0,-4060.0,6120.0,-15.839803,-23.654028,-21.112188,Neutral
-2380.0,-2886.0,7233.0,-14.764531,-23.741257,-21.966185,Neutral
-2287.0,-2093.0,7753.0,-13.988768,-24.005877,-22.955635,Neutral
-2357.0,-158.0,8239.0,-12.560597,-24.140072,-23.056004,Neutral
-2276.0,2395.0,8688.0,-11.449344,-24.066092,-22.612043,Neutral
-2269.0,6687.0,9379.0,-9.578137,-23.860832,-22.187437,Neutral
-2408.0,9073.0,9609.0,-8.302489,-23.359236,-21.259684,Neutral
-2942.0,10820.0,9431.0,-6.564431,-22.871651,-20.266626,Neutral
-3489.0,9909.0,9061.0,-5.651858,-21.90723,-18.222958,Neutral
-4021.0,7353.0,9067.0,-4.720461,-21.232384,-16.777586,Neutral
-1863.0,4843.0,9393.0,-4.243337,-20.296431,-14.902838,Neutral
1111.0,76.0,9256.0,-3.723179,-19.675997,-13.972733,Neutral
1740.0,-3723.0,8210.0,-3.608229,-18.434774,-12.931734,Neutral
-2101.0,-9982.0,5732.0,-3.689914,-17.256495,-12.533844,Neutral
-5405.0,-12556.0,5219.0,-4.489933,-15.647576,-12.742016,Neutral
-1491.0,-11651.0,6432.0,-5.984746,-15.734477,-13.517541,Neutral
-679.0,-9764.0,6230.0,-6.671581,-17.155443,-14.379382,Neutral
-863.0,-2351.0,6926.0,-7.078979,-17.852789,-14.415801,Neutral
-793.0,2434.0,7841.0,-7.109452,-18.620281,-14.582116,Neutral
-139.0,5995.0,8757.0,-7.323311,-19.194775,-14.643935,Neutral
-14.0,5420.0,8649.0,-7.714449,-20.119781,-14.020416,Neutral
-481.0,2644.0,7554.0,-8.659409,-20.593067,-13.218258,Neutral
-998.0,551.0,6750.0,-9.204417,-20.987747,-12.279493,Neutral
-233.0,-1292.0,5559.0,-9.563262,-21.15329,-12.433899,Neutral
81.0,-621.0,5557.0,-9.28559,-21.324568,-14.087199,Neutral
590.0,-508.0,5314.0,-8.564541,-21.220909,-15.900064,Neutral
639.0,-1631.0,5464.0,-8.283954,-20.993855,-18.554461,Neutral
-68.0,-3561.0,5892.0,-8.122645,-21.016121,-19.769066,Neutral
-924.0,-5665.0,6292.0,-8.203506,-21.467188,-20.385561,Neutral
-3368.0,-10056.0,6604.0,-9.053294,-21.955631,-20.035448,Neutral
-1815.0,-8141.0,7371.0,-9.84003,-23.029509,-19.515944,Neutral
-178.0,-1968.0,7528.0,-10.020206,-23.823441,-19.431488,Neutral
-61.0,2596.0,7229.0,-9.696571,-23.888237,-18.875614,Neutral
-484.0,7360.0,7373.0,-9.154778,-23.233768,-18.218338,Neutral
44.0,8720.0,6599.0,-8.910333,-22.044603,-17.003918,Neutral
-810.0,9166.0,6069.0,-8.490325,-21.196787,-15.986559,Neutral
-2090.0,8010.0,5954.0,-8.133645,-19.55267,-14.34372,Neutral
-1275.0,4937.0,6549.0,-7.682891,-18.47757,-13.37763,Neutral
-576.0,1463.0,6536.0,-7.24223,-17.182549,-12.11808,Neutral
-594.0,-4105.0,6681.0,-6.533112,-16.238884,-11.575384,Neutral
-3734.0,-7252.0,7009.0,-6.220288,-14.554162,-12.082164,Neutral
-6351.0,-11510.0,7431.0,-6.599802,-13.714476,-13.108965,Neutral
-5259.0,-11775.0,8218.0,-6.968436,-13.91673,-14.021862,Neutral
-4723.0,-10763.0,8581.0,-7.280065,-14.811915,-13.912597,Neutral
-4245.0,-9292.0,7784.0,-7.621064,-16.15457,-13.281632,Neutral
1217.0,-3871.0,7285.0,-7.712249,-16.962782,-12.977289,Neutral
9455.0,-3808.0,7267.0,-7.343729,-18.142508,-12.605529,Neutral
23674.0,-8557.0,8456.0,-6.45175,-18.537832,-11.957849,Neutral
28723.0,-7846.0,7233.0,-6.151245,-18.023426,-11.317516,Neutral
27498.0,-3028.0,2907.0,-5.155582,-16.988749,-11.589231,Neutral
21710.0,3934.0,940.0,-4.352364,-13.844193,-12.584866,Neutral
11601.0,7937.0,1029.0,-4.594508,-11.435,-13.1503,Neutral
5178.0,5437.0,910.0,-5.920663,-9.351481,-13.070343,Neutral
-8941.0,4831.0,813.0,-8.764639,-9.310511,-13.256666,Neutral
-16675.0,9424.0,1067.0,-11.221966,-11.122966,-17.239277,Neutral
-28832.0,20976.0,1246.0,-17.419025,-13.899675,-23.136898,Neutral
-27144.0,16766.0,-952.0,-22.814985,-20.076349,-33.424778,Shoot
-25726.0,-9456.0,-836.0,-31.062357,-25.452982,-36.934464,Shoot
-23457.0,-6729.0,8890.0,-36.388248,-34.632843,-41.479675,Shoot
-13342.0,5495.0,15403.0,-38.879993,-39.638306,-46.69796,Shoot
-13950.0,4022.0,11844.0,-36.205753,-42.41032,-48.735119,Shoot
-17379.0,1175.0,3612.0,-29.3762,-40.888321,-43.87096,Shoot
-17644.0,5237.0,906.0,-25.636518,-35.147442,-36.420631,Shoot
-13387.0,14061.0,1121.0,-20.844109,-30.878424,-35.420471,Shoot
-5536.0,17643.0,2526.0,-17.503853,-25.282803,-37.302792,Shoot
-441.0,18073.0,5692.0,-12.796161,-22.123541,-37.482185,Shoot
-1052.0,13925.0,5458.0,-10.660426,-17.78968,-33.799526,Shoot
1416.0,3755.0,3915.0,-8.636809,-15.191227,-28.779388,Shoot
4216.0,704.0,-45.0,-7.520261,-12.325178,-21.302486,Neutral
3867.0,7068.0,706.0,-5.716715,-10.736494,-18.8957,Neutral
3917.0,4603.0,-865.0,-4.368924,-7.545374,-17.54945,Neutral
